id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
2406,tt1945062,,/8m4cU75IzvsQQ7QovMm3k0VCkoJ.jpg,About Cherry,About Cherry,['Drama'],Released,2/14/2012,2012,102.0,"['Ashley Grace', 'James Franco', 'Heather Graham']",['Stephen Elliott'],"A drama centered on a troubled young woman who moves to San Francisco, where she gets involved in pornography and aligns herself with a cocaine-addicted lawyer.",['English'],8.264,4.5,131.0,2500000,3003
2407,tt4975722,,/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,Moonlight,Moonlight,['Drama'],Released,10/21/2016,2016,111.0,"['Trevante Rhodes', 'Andr√© Holland', 'Naomie Harris']",['Barry Jenkins'],"The tender, heartbreaking story of a young man‚Äôs struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",['English'],18.239,7.4,3567.0,4000000,65046687
2408,tt0107685,,/7IipC2iRA1qwWmTebXXfrZvqVCs.jpg,The Night We Never Met,The Night We Never Met,"['Romance', 'Comedy', 'Drama']",Released,4/30/1993,1993,99.0,"['Matthew Broderick', 'Annabella Sciorra', 'Jeanne Tripplehorn']",['Warren Leight'],"Sam has a problem with his roommates: they are disgusting, and don't seem to share his views on responsibility, privacy, and basic hygine. Such is his discomfort with his living arrangements that he agrees to share the occupancy of another flat: he gets two nights a week, the owner (a sleazy frat-boy yuppie named Brian, soon to be married) and Ellen (a would-be painter seeking relief from her boring marriage) each get their seperate nights in the flat. Things go extremely well until Sam and Brian swap nights without telling Ellen, who attributes the ""nice"" things that happen around the place to the slob Brian, while berating the responsible Sam for his hedonistic lifestyle.",['English'],0.0,0.0,0.0,0,1884814
2409,tt0102818,,/w4sxXgXpALEDFexRZE9cb3j8bb2.jpg,Run,Run,"['Action', 'Thriller', 'Drama']",Released,2/1/1991,1991,91.0,"['Patrick Dempsey', 'Kelly Preston', 'Ken Pogue']",['Geoff Burrowes'],"While conveying a Porsche from L.A. to Atlantic City, student Charlie has to make a stop due to engine trouble. Mistaken as rich, he's invited to a big poker game -- and wins big time. However Denny Halloran, son of a mighty mobster, is a bad loser and starts a fight. But he's also a bad fighter: he falls on his head and is dead. Now Charlie's in trouble; after he flees Halloran's father puts a reward on his head. Even the police won't help him against the mighty man... so Charlie has to run for his life.",['English'],1.994,5.7,16.0,16000000,4409328
2410,tt0203019,,/4mCuFJ0r3lV1A8Vj5tq6O9aBpjZ.jpg,Men of Honor,Men of Honor,['Drama'],Released,9/13/2000,2000,129.0,"['Robert De Niro', 'Cuba Gooding Jr.', 'Charlize Theron']","['George Tillman, Jr.']","Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",['English'],8.151,7.2,902.0,32000000,48814909
2411,tt1083456,,/bHhLZIg9VKsconJdnwIoUTqakEG.jpg,Fired Up!,Fired Up!,['Comedy'],Released,2/20/2009,2009,90.0,"[""Nicholas D'Agosto"", 'Eric Christian Olsen', 'Sarah Roemer']",['Will Gluck'],2 Guys. 300 Girls. You Do the Math. The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.,['English'],8.527000000000001,6.1,294.0,20000000,18599102
2412,tt0110148,"[{'id': 217704, 'name': 'The Vampire Chronicles', 'poster_path': '/1Iop0dywqQeD5Mm7oRVR8vZ8gkj.jpg', 'backdrop_path': '/5margBoJC97ZrciVpAUc0PiY6Rc.jpg'}]",/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,Interview with the Vampire,Interview with the Vampire,"['Horror', 'Romance']",Released,11/11/1994,1994,123.0,"['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst']",['Neil Jordan'],"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.","['English', 'Français']",15.639000000000001,7.3,2593.0,60000000,223664608
2413,tt1234719,,/tNkIfqiuWFYCUIiyVblar8rB1GV.jpg,Red Dawn,Red Dawn,"['War', 'Action', 'Thriller', 'Science Fiction']",Released,11/21/2012,2012,93.0,"['Chris Hemsworth', 'Josh Hutcherson', 'Isabel Lucas']",['Dan Bradley'],"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom.","['English', '한국어/조선말']",9.078,5.4,818.0,65000000,44806783
2414,tt0088821,,/4RXfE9ZuCsHQ1MLsupjlVlEtrCT.jpg,Bliss,Bliss,"['Comedy', 'Drama', 'Romance']",Released,10/4/1985,1985,112.0,"['Barry Otto', 'Lynette Curran', 'Helen Jones']",['Ray Lawrence'],"An advertising executive dies and goes to hell... except nothing changes. Well, his daughter is buying drugs with sexual favours from her brother, and the number of cancer-causing products is on the increase. But the notes he writes to himself to prove he hasn't gone insane are getting more disjointed, and he runs off with an ex-prostitute called Honey Barbera.",['English'],1.669,6.6,8.0,3400000,660537
2415,tt0079100,,/zB9nhwFrBoIV0XtzBaL44h61Nrq.jpg,The Electric Horseman,The Electric Horseman,"['Drama', 'Comedy', 'Western', 'Romance']",Released,12/21/1979,1979,122.0,"['Robert Redford', 'Jane Fonda', 'Valerie Perrine']",['Sydney Pollack'],"Sonny Steele used to be a rodeo star, but his next appearance is to be on a Las Vegas stage, wearing a suit covered in lights, advertising a breakfast cereal. When he finds out they are going drug the horse in case its too frisky, he rides off into the desert...",['English'],4.703,6.1,58.0,0,61801971
2416,tt0106387,,/2a7amuuML6xvBn6XWV1sPG1Cmd5.jpg,Benny & Joon,Benny & Joon,"['Comedy', 'Drama', 'Romance']",Released,4/16/1993,1993,98.0,"['Johnny Depp', 'Mary Stuart Masterson', 'Aidan Quinn']",['Jeremiah S. Chechik'],A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,"['English', 'Português']",9.095,7.1,368.0,0,23202734
2417,tt3605418,,/eynMtjBB1fXsB5vsQylVmsDLmvw.jpg,Knock Knock,Knock Knock,"['Drama', 'Thriller']",Released,6/26/2015,2015,99.0,"['Keanu Reeves', 'Lorenza Izzo', 'Ana de Armas']",['Eli Roth'],"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.","['Español', 'English']",9.187000000000001,5.0,1387.0,2500000,6341684
2418,tt0067992,,/b94qXd1FcIwgzv0NYMUe2bjrzJR.jpg,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy']",Released,6/29/1971,1971,100.0,"['Gene Wilder', 'Jack Albertson', 'Peter Ostrum']",['Mel Stuart'],Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,"['English', 'Français', 'Deutsch']",10.572000000000001,7.4,1495.0,3000000,4000000
2419,tt0114508,"[{'id': 9887, 'name': 'Species Collection', 'poster_path': '/t5J0JH1L8L7CmtC3sL3K2ybgTbE.jpg', 'backdrop_path': '/vnpcoCTZhg1EdEog1kAS0pklx1o.jpg'}]",/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,Species,Species,"['Science Fiction', 'Horror', 'Action']",Released,7/7/1995,1995,108.0,"['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen']",['Roger Donaldson'],"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",['English'],12.571,5.7,663.0,35000000,113374103
2420,tt0116250,,/7uYGJTxaeCtek6afNLPCuYCyiV4.jpg,Evita,Evita,"['History', 'Drama', 'Music']",Released,12/14/1996,1996,134.0,"['Madonna', 'Antonio Banderas', 'Jonathan Pryce']",['Alan Parker'],"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Per√≥n, and the most beloved and hated woman in Argentina.","['English', 'Español']",5.553,6.1,208.0,55000000,141047179
2421,tt1231277,"[{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/4Oj6ctBucsLvkbKsQMDaDXXR5cu.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'}]",/dAol6pkKEX7zM1rICqPgUWmas2S.jpg,S. Darko,S. Darko,"['Thriller', 'Crime', 'Science Fiction', 'Mystery']",Released,4/28/2009,2009,103.0,"['Daveigh Chase', 'Elizabeth Berkley', 'Briana Evigan']",['Chris Fisher'],"S. Darko follows Samantha Darko, the younger sister of Donnie, the protagonist of Donnie Darko, and her friend Corey. On their way to California, their car breaks down, forcing them to wait in a small town until it is fixed. While there, Samantha begins to have dreams that warn her of the end of the universe.",['English'],6.862,3.8,202.0,4000000,4100000
2422,tt0329388,,/vOPzRgy6rTVDkGYb477lEwD2owh.jpg,Monsieur Ibrahim et les fleurs du Coran,Monsieur Ibrahim,['Drama'],Released,12/3/2003,2003,94.0,"['Omar Sharif', 'Pierre Boulanger', 'Gilbert Melki']",['Fran√ßois Dupeyron'],Monsieur Ibrahim is a story about a young Jewish boy in Paris who meets an old Muslim Turkish grocery store owner. The film touches the themes of friendship and love as the old man is a father figure to the boy as he teaches him of the Koran. The film is based on a book of the popular book by the French author Eric-Emmanuel Schmitt.,"['Français', 'Türkçe']",4.175,7.1,57.0,0,11576431
2423,tt0086370,"[{'id': 330605, 'name': 'The Sting Collection', 'poster_path': None, 'backdrop_path': None}]",/5DS3Jj8uSv48s0HjmbeNSIqd0vr.jpg,The Sting II,The Sting II,"['Action', 'Comedy', 'Drama']",Released,2/18/1983,1983,102.0,"['Jackie Gleason', 'Mac Davis', 'Teri Garr']",['Jeremy Kagan'],"Hooker and Gondorf pull a con on Macalinski, an especially nasty mob boss with the help of Veronica, a new grifter. They convince this new victim that Hooker is a somewhat dull boxer who is tired of taking dives for Gondorf. There is a ringer. Lonigan, their victim from the first movie, is setting them up to take the fall.","['English', 'Français']",1.4,4.5,16.0,0,6347072
2424,tt0984177,,/1ZY9hTkwiV0NjJoSM2zIyojQulD.jpg,Amarkalam,Amarkalam,[],Released,8/25/1999,1999,157.0,"['Ajith Kumar', 'Shalini', 'Raghuvaran']",['Saran'],"Vasu is a tough street crook who lives at a movie theater. One day while transporting the reels of a new film, he clashes with a music student Mohana. Mohana is the daughter of the Police Commissioner, who Tulsidas an ex-gang leader released from jail has an old grudge against. He tells Vasu to kidnap Mohana for two days in order to ruin the family's honor. While being held captive by Vasu, Mohana falls in love with him after hearing him sing. Vasu rejects her love, but on learning of it, Tulsidas pays him to pretend to be in love with her. By the time Tulsidas learns that his enmity with the police commissioner is false and tells Vasu to stay away from Mohana it is too late, Vasu's love has become real.",['தமிழ்'],1.915,6.6,4.0,500000,500000
2425,tt0149261,,/r386y8YpePXoS7P4jHWZRTF36Zb.jpg,Deep Blue Sea,Deep Blue Sea,"['Action', 'Science Fiction', 'Thriller']",Released,7/28/1999,1999,105.0,"['Thomas Jane', 'Saffron Burrows', 'LL Cool J']",['Renny Harlin'],"On a remote former submarine refueling facility called Aquatica, a team of scientists are searching for a cure for Alzheimer's disease. Dr. Susan McAlester genetically engineers three Mako sharks, intending to increase their brain capacity so that they can harvest the tissue as a cure for Alzheimer's. Unfortunately, the increased brain capacity also makes the sharks smarter, faster, and more dangerous. Aquatica's financial backers are skeptical and nervous about the tests, and send a corporate executive to visit the facility.",['English'],10.158,5.8,1053.0,60000000,73648228
2426,tt0093756,"[{'id': 9338, 'name': 'Police Academy Collection', 'poster_path': '/1VRdXVy2FYlX4EtllnLKWK6kYDJ.jpg', 'backdrop_path': '/RhpI828r9EKPV4x0pyHiqCDZDQ.jpg'}]",/qSEeqtYySGdWRzU0GKLuoFOTt1Q.jpg,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol,"['Comedy', 'Crime']",Released,4/2/1987,1987,88.0,"['Steve Guttenberg', 'Bubba Smith', 'Michael Winslow']",['Jim Drake'],"A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail.",['English'],13.753,5.3,443.0,0,28061343
2427,tt0086104,"[{'id': 320064, 'name': 'El pico - Colección', 'poster_path': '/kcjg2UlqqUqv232gjcLtSWZHS2x.jpg', 'backdrop_path': None}]",/wJB1eF5zYgptLkNDbi59z3ebEAD.jpg,El pico,Overdose,['Drama'],Released,9/4/1983,1983,105.0,"['Jos√© Luis Manzano', 'Jos√© Manuel Cervino', 'Luis Iriondo']",['Eloy de la Iglesia'],"Bilbao. The commander of the Guardia Civil, Evaristo Torrecuadrada discovers that his son Paco of 17 years old is a heroin addict. His hope was to see him in the Military Academy. Paco, by differences with his father, runs away from home with a pistol. The commander begins his quest aided by co-Body, using the means at its disposal to achieve its objective. Lt. Alcantara, an expert on drugs, will be one of the most prominent in this quest. The Civil Guard Commander begins to discover a world that knew nothing. Urko's father, nationalist leader with a heroin adict son, helps in some way to find out. His principles, his life, his struggle, fall into a deep crisis, exacerbated by the developments ...",['Español'],0.0,0.0,0.0,0,1334173
2428,tt0271582,,/1CrTkclEtwPTfIKmPfzlGPP94f2.jpg,Joshua,Joshua,['Drama'],Released,4/19/2002,2002,91.0,"['Tony Goldwyn', 'F. Murray Abraham', 'Kurt Fuller']",['Jon Purdy'],"When Joshua moves to the outskirts of Auburn, he awakens the curiosity of the sleepy town. They don‚Äôt know who he is or where he came from, but no one can shake the feeling they‚Äôve known him for years. Despite his benevolence and selfless work in the community, some remain suspicious. Just what exactly is Joshua up to?",[],0.0,0.0,0.0,0,1347988
2429,tt0117887,,/luSHsQYyX0aukrHPL5joYOxcsO9.jpg,That Thing You Do!,That Thing You Do!,"['Comedy', 'Drama']",Released,10/4/1996,1996,108.0,"['Tom Everett Scott', 'Johnathon Schaech', 'Tom Hanks']",['Tom Hanks'],"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",['English'],7.846,6.9,367.0,0,34585416
2430,tt0283084,,/uKZar1lJ9U3UlM6hE6esWAGECes.jpg,Tuck Everlasting,Tuck Everlasting,"['Drama', 'Family', 'Fantasy', 'Romance', 'Science Fiction']",Released,10/11/2002,2002,90.0,"['Alexis Bledel', 'William Hurt', 'Sissy Spacek']",['Jay Russell'],"Natalie Babbitt's award winning book for children comes to the screen in a lavish adaptation from Walt Disney Pictures. Winnie Foster (Alexis Bledel) is a girl in her early teens growing up in the small rural town of Winesap in 1914. Winnie's parents (Victor Garber and Amy Irving) are loving but overprotective, and Winnie longs for a life of greater freedom and adventure.","['English', 'Français']",4.699,6.5,221.0,15000000,19158074
